fixed acidity,volatile acidity,residual sugar,chlorides,free sulfur dioxide,sulphates,alcohol,type_binary,quality_binary
6.3,0.2,1.6,0.027,36.0,0.56,10.8,1,0
6.2,0.25,3.2,0.03,32.0,0.31,12.0,1,0
6.8,0.28,2.3,0.042,16.0,0.56,12.4,1,0
8.9,0.24,15.75,0.035,16.0,0.37,12.1,1,0
7.0,0.23,1.0,0.043,46.0,0.65,10.8,1,0
7.4,0.18,13.1,0.056,72.0,0.35,9.1,1,0
7.2,0.3,1.5,0.041,46.0,0.56,11.3,1,0
7.9,0.16,7.4,0.05,58.0,0.37,9.5,1,0
6.6,0.24,8.6,0.034,25.0,0.59,10.3,1,0
7.0,0.32,1.5,0.039,24.0,0.64,12.2,1,0
6.4,0.27,10.8,0.028,17.0,0.37,11.2,1,0
6.7,0.33,6.6,0.067,35.0,0.48,9.3,1,0
7.1,0.15,1.0,0.033,27.0,0.41,12.2,1,0
6.9,0.21,1.4,0.056,35.0,0.78,10.3,1,0
6.9,0.16,1.8,0.034,36.0,0.59,12.0,1,0
7.4,0.17,1.4,0.047,23.0,0.65,10.4,1,0
6.3,0.2,1.7,0.052,36.0,0.66,10.8,1,0
8.5,0.28,13.8,0.041,32.0,0.4,9.9,1,0
6.4,0.16,1.5,0.037,27.0,0.5,9.8,1,0
7.0,0.16,6.85,0.047,30.0,0.58,10.1,1,0
7.2,0.3,8.1,0.05,40.0,0.49,9.1,1,0
7.7,0.3,1.2,0.048,4.0,0.34,12.1,1,0
7.7,0.16,5.9,0.054,25.0,0.54,10.2,1,0
7.0,0.32,4.9,0.036,41.0,0.43,12.2,1,0
7.2,0.2,2.0,0.039,43.0,0.41,12.0,1,0
7.6,0.1,1.0,0.031,33.0,0.68,11.2,1,0
5.9,0.28,8.6,0.032,30.0,0.44,9.5,1,0
7.0,0.16,7.3,0.047,30.0,0.58,10.1,1,0
7.9,0.37,2.85,0.037,5.0,0.36,11.9,1,0
6.5,0.23,17.3,0.046,15.0,0.42,9.2,1,0
8.0,0.27,19.1,0.045,50.0,0.5,9.2,1,0
5.8,0.3,1.6,0.036,57.0,0.59,10.5,1,0
7.7,0.23,10.7,0.038,59.0,0.55,9.5,1,0
9.0,0.26,6.7,0.029,21.0,0.5,10.6,1,0
6.1,0.16,6.0,0.03,29.0,0.46,10.7,1,0
7.4,0.34,14.9,0.037,70.0,0.37,10.4,1,0
6.8,0.28,7.0,0.043,60.0,0.49,9.6,1,0
8.1,0.24,10.2,0.048,46.0,0.48,10.3,1,0
9.6,0.655,2.0,0.039,21.0,1.0,12.6,1,0
7.3,0.16,1.5,0.036,29.0,0.51,10.2,1,0
6.5,0.18,1.7,0.035,39.0,0.5,10.5,1,0
8.1,0.25,3.8,0.051,18.0,0.38,11.5,1,0
8.4,0.2,2.8,0.054,16.0,0.45,9.5,1,0
6.5,0.21,1.4,0.046,26.0,0.48,11.1,1,0
7.1,0.2,6.85,0.053,32.0,0.59,10.4,1,0
7.1,0.2,7.4,0.053,32.0,0.59,10.4,1,0
7.4,0.4,14.1,0.053,37.0,0.63,9.4,1,0
6.1,0.28,1.3,0.06,36.0,0.46,8.7,1,0
7.9,0.25,11.4,0.04,53.0,0.57,9.6,1,0
8.5,0.3,3.1,0.054,54.0,0.43,9.4,1,0
7.0,0.22,2.1,0.055,39.0,0.54,10.2,1,0
7.1,0.34,2.0,0.051,29.0,0.5,10.4,1,0
8.3,0.26,2.0,0.029,14.0,0.77,12.2,1,0
6.5,0.19,5.2,0.04,31.0,0.68,9.5,1,0
7.3,0.34,1.3,0.057,25.0,0.51,9.1,1,0
6.9,0.44,8.5,0.048,10.0,0.46,9.5,1,0
6.1,0.15,6.2,0.046,39.0,0.44,10.6,1,0
8.0,0.3,11.0,0.034,8.0,0.41,12.2,1,0
5.7,0.32,1.4,0.029,26.0,0.37,11.0,1,0
6.9,0.25,9.2,0.034,42.0,0.36,11.5,1,0
6.6,0.32,7.7,0.044,63.0,0.48,9.7,1,0
7.6,0.2,1.9,0.043,24.0,0.54,11.3,1,0
7.0,0.16,1.1,0.032,29.0,0.36,12.1,1,0
8.7,0.15,1.6,0.046,29.0,0.38,9.8,1,0
7.7,0.28,6.9,0.041,29.0,0.6,10.5,1,0
7.0,0.22,1.6,0.045,40.0,0.44,10.5,1,0
8.3,0.17,1.5,0.049,48.0,0.58,9.4,1,0
7.3,0.51,11.3,0.034,61.0,0.56,9.5,1,0
8.1,0.25,10.1,0.05,30.0,0.49,10.1,1,0
7.9,0.17,1.6,0.053,47.0,0.76,9.6,1,0
7.1,0.32,4.0,0.038,33.0,0.64,10.2,1,0
6.8,0.16,10.4,0.046,59.0,0.4,10.8,1,0
6.9,0.23,12.8,0.056,44.0,0.42,9.8,1,0
5.6,0.175,0.8,0.043,20.0,0.48,9.9,1,0
7.5,0.33,11.1,0.036,25.0,0.34,10.5,1,0
6.2,0.3,11.2,0.058,68.0,0.6,9.4,1,0
6.2,0.28,7.5,0.045,46.0,0.46,9.2,1,0
5.9,0.17,1.4,0.042,25.0,0.72,10.5,1,0
6.6,0.26,11.6,0.045,45.0,0.43,9.8,1,0
6.0,0.28,2.3,0.051,23.0,0.67,10.3,1,0
6.4,0.2,3.1,0.041,18.0,0.42,12.0,1,0
7.5,0.23,2.6,0.031,24.0,0.54,10.9,1,0
7.0,0.22,8.9,0.05,24.0,0.46,9.8,1,0
6.5,0.19,4.9,0.037,13.0,0.41,11.8,1,0
7.5,0.28,10.2,0.045,59.0,0.63,9.6,1,0
7.5,0.18,1.9,0.054,23.0,0.45,10.3,1,0
6.3,0.2,12.3,0.048,54.0,0.42,9.3,1,0
7.0,0.22,2.1,0.052,15.0,0.41,10.6,1,0
6.7,0.26,6.4,0.171,64.0,0.38,9.4,1,0
6.6,0.26,6.5,0.17,68.0,0.38,9.4,1,0
8.0,0.36,1.6,0.024,26.0,0.49,11.9,1,0
7.0,0.24,3.0,0.035,36.0,0.43,12.2,1,0
6.8,0.24,5.1,0.038,31.0,0.46,11.8,1,0
6.4,0.33,9.8,0.041,29.0,0.47,10.1,1,0
6.1,0.16,1.4,0.046,17.0,0.57,10.3,1,0
8.0,0.23,2.7,0.048,49.0,0.72,9.5,1,0
6.7,0.26,5.8,0.025,26.0,0.53,11.0,1,0
6.7,0.27,3.6,0.034,9.0,0.4,10.5,1,0
7.2,0.115,6.8,0.056,26.0,0.4,9.6,1,0
7.2,0.2,10.0,0.054,49.0,0.42,9.9,1,0
6.8,0.23,7.4,0.044,56.0,0.48,9.3,1,0
7.1,0.29,9.3,0.048,50.0,0.49,10.3,1,0
7.4,0.29,3.8,0.044,30.0,0.4,11.0,1,0
9.9,0.49,2.4,0.087,19.0,0.44,9.4,1,0
5.2,0.28,1.1,0.028,18.0,0.54,10.0,1,0
7.5,0.18,6.5,0.029,53.0,0.38,10.9,1,0
7.8,0.25,7.2,0.04,46.0,0.6,10.1,1,0
6.6,0.41,1.4,0.037,28.0,0.45,10.6,1,0
7.5,0.26,1.7,0.038,29.0,0.56,10.4,1,0
6.5,0.24,8.2,0.043,32.0,0.7,10.1,1,0
5.3,0.2,3.6,0.036,22.0,0.5,9.8,1,0
6.8,0.24,7.45,0.043,59.0,0.5,9.4,1,0
8.0,0.36,10.1,0.053,29.0,0.46,9.5,1,0
6.5,0.17,1.5,0.041,34.0,0.46,10.5,1,0
6.5,0.35,12.4,0.051,86.0,0.51,9.9,1,0
6.0,0.33,9.7,0.04,29.0,0.48,11.0,1,0
6.9,0.32,2.3,0.03,11.0,0.42,11.1,1,0
7.7,0.24,1.3,0.047,33.0,0.55,10.8,1,0
7.4,0.18,1.3,0.048,26.0,0.66,10.6,1,0
8.5,0.25,4.7,0.031,31.0,0.33,12.0,1,0
8.2,0.21,10.65,0.053,53.0,0.48,10.2,1,0
7.0,0.34,1.8,0.045,44.0,0.45,10.8,1,0
7.3,0.26,11.8,0.057,48.0,0.55,10.0,1,0
7.7,0.18,5.8,0.055,25.0,0.54,10.2,1,0
7.9,0.18,5.9,0.058,31.0,0.52,10.9,1,0
6.8,0.26,7.0,0.041,38.0,0.52,10.8,1,0
8.3,0.24,2.1,0.03,22.0,0.68,11.9,1,0
7.3,0.18,1.0,0.036,26.0,0.37,11.7,1,0
7.1,0.22,16.9,0.056,49.0,0.38,9.6,1,0
7.6,0.32,9.5,0.03,15.0,0.44,12.1,1,0
5.8,0.13,5.1,0.039,19.0,0.47,9.3,1,0
5.9,0.5,2.6,0.054,36.0,0.5,9.2,1,0
7.0,0.22,1.1,0.037,20.0,0.38,11.7,1,0
7.9,0.44,4.45,0.033,23.0,0.52,12.7,1,0
7.2,0.19,11.2,0.061,46.0,0.59,9.3,1,0
8.0,0.17,2.4,0.029,52.0,0.33,12.9,1,0
6.9,0.32,1.8,0.036,28.0,0.48,11.0,1,0
7.6,0.31,5.8,0.036,23.0,0.54,11.0,1,0
7.6,0.18,7.1,0.041,29.0,0.42,9.2,1,0
6.6,0.25,11.3,0.049,77.0,0.52,9.5,1,0
8.6,0.33,11.8,0.059,42.0,0.52,10.0,1,0
7.2,0.22,1.4,0.041,17.0,0.53,11.2,1,0
6.5,0.22,16.4,0.048,36.0,0.49,8.8,1,0
7.1,0.18,12.2,0.048,36.0,0.54,9.4,1,0
6.4,0.18,9.6,0.052,24.0,0.49,9.4,1,0
5.7,0.23,9.65,0.025,26.0,0.38,11.3,1,0
6.8,0.17,1.4,0.036,38.0,0.66,12.0,1,0
8.0,0.26,8.2,0.038,72.0,0.56,10.0,1,0
6.7,0.23,1.6,0.036,28.0,0.54,10.3,1,0
6.9,0.31,1.2,0.024,20.0,0.54,9.8,1,0
7.1,0.43,6.6,0.025,15.0,0.46,12.6,1,0
6.4,0.22,1.4,0.023,56.0,0.7,11.7,1,0
7.9,0.28,4.9,0.058,31.0,0.51,9.7,1,0
7.0,0.23,5.1,0.042,37.0,0.59,10.2,1,0
6.3,0.26,7.1,0.045,62.0,0.53,9.5,1,0
7.6,0.27,2.6,0.044,29.0,0.51,12.7,1,0
6.2,0.28,10.3,0.03,26.0,0.36,10.7,1,0
6.9,0.3,3.3,0.041,26.0,0.5,9.3,1,0
8.8,0.33,2.1,0.034,19.0,0.98,12.7,1,0
6.6,0.21,1.8,0.026,35.0,0.48,11.2,1,0
6.6,0.23,14.45,0.057,29.0,0.54,10.2,1,0
7.8,0.965,65.8,0.074,8.0,0.69,11.7,1,0
6.4,0.17,1.5,0.093,43.0,0.49,9.6,1,0
8.5,0.19,17.3,0.055,47.0,0.67,9.3,1,0
6.3,0.2,5.9,0.034,35.0,0.4,8.5,1,0
7.4,0.18,2.7,0.03,30.0,0.53,11.0,1,0
6.8,0.29,1.4,0.142,52.0,0.49,9.0,1,0
6.3,0.27,7.9,0.047,58.0,0.48,9.5,1,0
6.6,0.24,13.0,0.052,18.0,0.49,9.4,1,0
6.6,0.19,10.9,0.045,53.0,0.77,10.4,1,0
5.6,0.13,4.8,0.028,22.0,0.45,9.2,1,0
6.7,0.3,10.6,0.032,56.0,0.59,9.5,1,0
7.3,0.2,1.6,0.04,36.0,0.44,10.8,1,0
7.2,0.26,6.3,0.047,52.0,0.53,9.5,1,0
6.4,0.28,1.7,0.156,49.0,0.37,9.2,1,0
5.6,0.15,5.3,0.038,8.0,0.39,10.5,1,0
6.4,0.37,4.85,0.041,39.5,0.5,9.8,1,0
7.5,0.25,8.2,0.024,53.0,0.46,10.8,1,0
6.7,0.23,1.8,0.036,23.0,0.4,10.8,1,0
6.2,0.26,7.1,0.047,54.0,0.48,9.5,1,0
6.3,0.4,10.6,0.049,38.0,0.59,9.3,1,0
8.9,0.26,8.1,0.024,47.0,0.46,10.8,1,0
8.6,0.17,2.7,0.047,38.0,0.56,10.8,1,0
8.5,0.25,2.8,0.032,11.0,0.44,11.5,1,0
6.5,0.32,1.2,0.054,39.0,0.46,9.9,1,0
7.1,0.2,0.9,0.019,4.0,0.36,12.0,1,0
6.5,0.36,4.1,0.061,20.0,0.45,9.0,1,0
8.1,0.34,7.5,0.04,70.0,0.55,9.8,1,0
6.3,0.25,3.3,0.048,41.0,0.5,10.5,1,0
7.2,0.39,1.4,0.157,34.0,0.53,9.0,1,0
7.5,0.42,6.9,0.041,62.0,0.37,10.0,1,0
6.0,0.29,15.55,0.043,20.0,0.54,10.1,1,0
8.8,0.24,10.3,0.032,12.0,0.4,10.7,1,0
6.5,0.22,8.0,0.053,52.0,0.48,9.1,1,0
7.3,0.29,4.6,0.029,27.0,0.26,10.6,1,0
6.7,0.16,1.6,0.026,27.0,0.58,10.1,1,0
7.0,0.35,1.1,0.049,7.0,0.36,9.7,1,0
6.6,0.35,6.0,0.063,31.0,0.47,9.4,1,0
5.1,0.14,0.7,0.039,15.0,0.43,9.2,1,0
7.4,0.14,1.3,0.033,25.0,0.39,10.6,1,0
6.7,0.31,7.7,0.043,57.0,0.44,9.4,1,0
7.0,0.24,9.0,0.03,42.0,0.46,10.2,1,0
8.0,0.26,4.8,0.05,34.0,0.5,10.0,1,0
6.0,0.21,2.0,0.042,63.0,0.42,11.4,1,0
8.3,0.28,17.5,0.045,48.0,0.56,9.1,1,0
7.0,0.28,1.7,0.038,27.0,0.62,10.2,1,0
7.0,0.27,6.1,0.042,60.0,0.5,9.4,1,0
5.2,0.16,0.8,0.029,26.0,0.51,10.1,1,0
7.4,0.35,13.9,0.054,63.0,0.5,8.9,1,0
6.2,0.25,8.5,0.035,28.0,0.42,10.4,1,0
7.3,0.27,9.7,0.042,36.0,0.75,9.9,1,0
5.9,0.445,1.4,0.027,23.0,0.36,10.5,1,0
7.5,0.38,12.7,0.05,25.0,0.59,9.3,1,0
6.4,0.16,1.3,0.047,20.0,0.54,10.2,1,0
5.7,0.385,12.6,0.034,22.0,0.63,9.9,1,0
6.3,0.16,1.3,0.046,18.0,0.55,10.3,1,0
6.1,0.41,1.3,0.036,23.0,0.61,9.9,1,0
6.9,0.13,13.3,0.05,47.0,0.42,10.1,1,0
7.2,0.2,1.6,0.028,13.0,1.06,11.5,1,0
7.6,0.27,5.0,0.04,18.0,0.48,12.4,1,0
6.7,0.25,13.5,0.06,50.0,0.46,9.9,1,0
8.0,0.2,8.1,0.037,42.0,0.67,11.8,1,0
8.0,0.28,7.6,0.045,61.0,0.55,10.1,1,0
7.2,0.2,2.5,0.028,22.0,0.49,10.6,1,0
7.3,0.21,1.6,0.046,35.0,0.46,10.0,1,0
7.2,0.24,3.0,0.036,17.0,0.68,10.1,1,0
7.3,0.26,9.3,0.05,35.0,0.5,10.4,1,0
7.7,0.39,7.7,0.036,11.0,0.76,10.0,1,0
9.2,0.34,17.3,0.06,46.0,0.61,8.8,1,0
6.5,0.27,8.2,0.042,21.0,0.64,9.8,1,0
6.9,0.32,16.0,0.034,58.0,0.6,9.0,1,0
7.0,0.23,7.2,0.041,21.0,0.55,9.5,1,0
7.7,0.29,4.8,0.06,27.0,0.59,10.3,1,0
6.6,0.26,1.5,0.04,19.0,0.62,10.5,1,0
7.4,0.2,1.7,0.047,16.0,0.45,10.6,1,0
7.5,0.42,1.4,0.06,15.0,0.4,9.4,1,0
7.7,0.42,8.1,0.061,49.0,0.58,11.0,1,0
6.7,0.17,10.4,0.038,85.0,0.44,8.9,1,0
6.7,0.27,2.3,0.043,61.0,0.63,10.6,1,0
7.15,0.17,9.6,0.119,56.0,0.44,10.2,1,0
8.1,0.24,11.0,0.043,41.0,0.49,10.0,1,0
7.0,0.19,6.3,0.032,42.0,0.38,12.2,1,0
6.5,0.37,3.5,0.036,23.0,0.38,11.2,1,0
6.9,0.26,7.0,0.039,37.0,0.49,11.4,1,0
8.1,0.28,1.3,0.035,11.0,0.5,9.8,1,0
5.7,0.27,1.2,0.046,20.0,0.41,10.2,1,0
7.6,0.2,1.8,0.041,42.0,0.66,11.1,1,0
7.4,0.2,1.2,0.028,28.0,0.61,11.8,1,0
6.5,0.29,10.6,0.042,66.0,0.53,9.5,1,0
6.2,0.15,1.4,0.041,51.0,0.38,11.2,1,0
6.2,0.26,3.4,0.049,47.0,0.43,10.4,1,0
7.8,0.32,10.4,0.031,47.0,0.58,9.6,1,0
7.5,0.13,1.1,0.023,42.0,0.53,11.8,1,0
7.9,0.27,1.7,0.034,25.0,0.51,11.9,1,0
6.6,0.22,4.9,0.042,51.0,0.75,9.5,1,0
9.2,0.14,1.1,0.034,36.0,0.55,11.6,1,0
7.3,0.22,1.5,0.04,32.0,0.48,11.2,1,0
6.1,0.28,19.95,0.074,32.0,0.44,9.3,1,0
8.1,0.33,7.4,0.037,36.0,0.54,10.6,1,0
8.2,0.32,2.1,0.062,26.0,0.47,12.8,1,0
6.6,0.17,1.1,0.031,13.0,0.58,11.0,1,0
9.1,0.64,3.1,0.095,13.0,0.59,9.7,0,0
5.7,0.18,4.2,0.042,25.0,0.39,9.4,1,0
7.6,0.665,1.5,0.066,27.0,0.51,9.3,0,0
10.8,0.26,3.3,0.06,20.0,0.54,9.6,0,0
9.8,0.98,2.3,0.078,35.0,0.48,9.4,0,0
5.5,0.18,5.5,0.037,10.0,0.44,12.2,1,0
10.8,0.45,2.5,0.099,20.0,0.71,10.8,0,0
7.6,0.23,1.6,0.043,24.0,0.7,10.4,1,0
7.8,0.28,2.1,0.046,28.0,0.64,9.8,1,0
13.3,0.43,1.9,0.07,15.0,0.49,9.0,0,0
7.3,0.37,14.9,0.048,59.0,0.45,8.9,1,0
6.0,0.5,2.2,0.092,13.0,0.47,10.0,0,0
12.1,0.4,2.0,0.092,15.0,0.66,10.2,0,0
6.8,0.51,4.2,0.066,38.0,0.42,9.1,1,0
5.9,0.19,0.8,0.027,3.0,0.31,10.8,1,0
7.1,0.65,1.8,0.07,13.0,0.6,9.1,0,0
7.4,0.53,1.9,0.165,4.0,0.86,9.2,0,0
7.3,0.49,2.6,0.068,4.0,0.47,10.5,0,0
9.3,0.41,2.2,0.064,12.0,0.65,10.2,0,0
9.4,0.59,2.0,0.084,25.0,0.56,9.7,0,0
6.3,0.26,7.8,0.058,44.0,0.41,9.0,1,0
7.0,0.685,1.9,0.099,9.0,0.6,9.7,0,0
5.5,0.19,0.9,0.04,52.0,0.39,11.2,1,0
9.1,0.66,3.2,0.097,9.0,0.54,9.6,0,0
7.1,0.715,2.35,0.071,21.0,0.45,9.4,0,0
6.4,0.24,11.5,0.05,34.0,0.45,9.5,1,0
9.8,1.24,2.0,0.079,32.0,0.53,9.5,0,0
8.5,0.46,2.25,0.078,32.0,0.54,9.8,0,0
8.6,0.8,2.3,0.084,12.0,0.48,9.9,0,0
7.4,0.41,10.8,0.051,77.0,0.46,8.7,1,0
8.2,0.73,1.7,0.074,5.0,0.52,9.5,0,0
7.1,0.46,2.8,0.076,15.0,0.49,10.7,0,0
6.3,0.21,11.7,0.048,49.0,0.38,10.8,1,0
6.7,0.34,16.3,0.047,44.0,0.56,8.8,1,0
7.3,0.32,1.5,0.038,32.0,0.55,10.8,1,0
8.3,0.78,2.6,0.081,45.0,0.53,10.0,0,0
6.0,0.26,2.2,0.048,59.0,0.61,9.8,1,0
8.8,0.685,1.6,0.088,16.0,0.47,9.4,0,0
6.9,0.4,2.5,0.083,30.0,0.58,10.0,0,0
8.1,0.78,2.6,0.059,5.0,0.56,11.3,0,0
10.0,0.73,2.3,0.059,15.0,0.57,11.0,0,0
7.1,0.48,2.8,0.068,6.0,0.53,10.3,0,0
6.4,0.24,11.4,0.051,32.0,0.45,9.5,1,0
6.7,0.54,2.0,0.076,15.0,0.64,9.8,0,0
8.2,0.52,1.2,0.042,18.0,0.39,10.6,1,0
8.8,0.42,2.5,0.092,33.0,0.52,9.2,0,0
7.1,0.31,14.5,0.059,6.0,0.44,9.1,1,0
7.4,0.23,8.6,0.052,41.0,0.46,10.3,1,0
6.5,0.615,1.9,0.065,9.0,0.65,9.2,0,0
6.5,0.27,10.0,0.039,74.0,0.5,9.4,1,0
9.2,0.53,2.6,0.078,28.0,0.57,9.5,0,0
9.0,0.69,2.4,0.088,19.0,0.6,9.3,0,0
7.2,1.0,3.0,0.102,7.0,0.46,10.0,0,0
9.0,0.46,2.8,0.092,28.0,0.56,9.2,0,0
7.0,0.14,1.3,0.026,10.0,0.45,9.9,1,0
7.7,0.965,2.1,0.112,11.0,0.5,9.5,0,0
7.7,0.56,2.0,0.075,9.0,0.62,9.3,0,0
7.0,0.45,2.7,0.082,16.0,0.6,9.5,0,0
6.1,0.28,17.75,0.044,48.0,0.48,9.5,1,0
7.3,0.25,7.5,0.049,38.0,0.38,9.6,1,0
7.3,0.835,2.1,0.092,10.0,0.47,9.6,0,0
8.9,0.875,3.45,0.088,4.0,0.52,11.5,0,0
9.5,0.55,2.3,0.387,12.0,0.67,9.6,0,0
6.4,0.57,1.8,0.067,4.0,0.68,9.5,0,0
7.0,0.23,18.05,0.05,35.0,0.42,8.8,1,0
9.0,0.66,3.0,0.077,5.0,0.55,10.4,0,0
8.3,0.43,3.4,0.079,7.0,0.61,10.5,0,0
11.6,0.41,2.8,0.096,25.0,0.53,10.0,0,0
6.3,0.35,17.6,0.061,59.0,0.49,8.8,1,0
9.5,0.57,2.3,0.082,23.0,0.55,9.4,0,0
5.6,0.19,0.9,0.04,52.0,0.39,11.2,1,0
9.3,0.655,2.0,0.096,5.0,0.42,9.6,0,0
8.1,0.87,2.2,0.084,10.0,0.5,9.8,0,0
6.3,0.34,4.9,0.035,31.0,0.49,9.7,1,0
6.8,0.26,1.9,0.043,70.0,0.52,10.5,1,0
6.5,0.46,16.8,0.084,59.0,0.58,9.0,1,0
6.5,0.26,8.9,0.083,50.0,0.5,9.0,1,0
7.6,0.54,2.5,0.097,24.0,0.61,9.4,0,0
8.3,0.65,2.9,0.089,17.0,0.55,9.5,0,0
8.6,0.33,2.6,0.083,16.0,0.48,9.4,0,0
9.4,0.685,2.4,0.082,23.0,0.55,9.4,0,0
7.2,0.24,1.1,0.045,3.0,0.51,11.4,1,0
7.5,0.21,10.9,0.045,38.0,0.36,8.7,1,0
6.0,0.36,1.4,0.066,27.0,0.55,9.3,1,0
8.8,0.59,2.9,0.089,12.0,0.54,9.4,0,0
11.1,0.39,2.7,0.095,21.0,0.51,9.5,0,0
7.5,0.6,2.7,0.103,13.0,0.62,9.5,0,0
7.5,0.23,11.0,0.047,37.0,0.38,8.8,1,0
7.9,0.72,1.9,0.076,7.0,0.54,9.6,0,0
7.1,0.31,2.2,0.053,36.0,1.62,9.5,0,0
7.6,0.42,2.7,0.084,15.0,0.59,10.0,0,0
7.1,0.52,2.6,0.076,21.0,0.6,9.8,0,0
9.0,0.47,2.7,0.084,24.0,0.61,9.4,0,0
6.4,0.475,1.0,0.03,9.0,0.29,10.8,1,0
6.6,0.24,1.8,0.028,39.0,0.46,11.4,1,0
7.4,0.28,11.9,0.053,25.0,0.62,9.2,1,0
10.8,0.89,2.6,0.132,7.0,1.18,10.2,0,0
5.6,0.35,5.0,0.046,48.0,0.71,10.3,1,0
9.0,0.58,2.8,0.075,9.0,0.57,9.7,0,0
8.7,0.46,2.5,0.126,24.0,0.74,9.6,0,0
5.8,0.335,5.8,0.046,49.0,0.71,10.3,1,0
6.4,0.45,1.1,0.03,10.0,0.28,10.8,1,0
7.0,0.78,2.0,0.093,10.0,0.47,10.0,0,0
9.0,0.48,2.8,0.084,21.0,0.62,9.4,0,0
8.6,0.49,2.0,0.422,16.0,1.17,9.0,0,0
9.2,0.92,2.6,0.087,12.0,0.54,9.8,0,0
8.1,0.38,1.8,0.157,5.0,1.05,9.4,0,0
7.7,0.66,1.6,0.039,4.0,0.47,9.4,0,0
6.9,0.41,10.1,0.043,28.0,0.52,9.4,1,0
7.2,0.61,4.0,0.082,26.0,0.51,9.4,0,0
8.6,0.55,3.3,0.068,8.0,0.44,10.0,0,0
8.4,1.035,6.0,0.073,11.0,0.49,9.9,0,0
7.4,0.49,3.0,0.077,16.0,0.51,10.5,0,0
8.9,0.48,2.85,0.094,35.0,0.53,9.2,0,0
8.6,0.63,2.9,0.099,21.0,0.52,9.3,0,0
6.7,0.25,8.6,0.037,63.0,0.5,9.6,1,0
6.5,0.46,2.4,0.114,9.0,0.65,9.8,0,0
7.1,0.66,3.9,0.086,17.0,0.54,9.5,0,0
9.0,0.82,2.4,0.081,26.0,0.53,10.0,0,0
7.1,0.59,2.5,0.077,20.0,0.59,9.8,0,0
8.4,0.56,2.0,0.082,10.0,0.44,9.6,0,0
7.6,0.46,2.6,0.079,12.0,0.57,10.0,0,0
9.9,0.35,2.3,0.083,11.0,0.5,9.5,0,0
9.9,0.74,2.6,0.078,21.0,0.51,9.8,0,0
7.7,0.6,2.6,0.055,7.0,0.56,10.8,0,0
8.0,0.43,2.3,0.075,10.0,0.46,9.4,0,0
8.7,0.69,3.2,0.084,13.0,0.45,9.4,0,0
7.6,0.3,2.1,0.043,10.0,0.65,11.0,1,0
8.8,0.64,2.9,0.084,25.0,0.54,9.6,0,0
8.9,0.565,3.0,0.093,16.0,0.61,9.5,0,0
10.6,1.025,2.8,0.08,21.0,0.57,10.1,0,0
7.7,0.3,18.95,0.053,36.0,0.5,10.4,1,0
6.0,0.29,12.6,0.045,45.0,0.42,9.5,1,0
9.4,0.615,3.2,0.087,18.0,0.53,9.7,0,0
6.1,0.17,15.1,0.033,28.0,0.47,9.5,1,0
7.5,0.42,1.6,0.08,15.0,0.64,9.0,0,0
6.0,0.32,5.9,0.041,34.0,0.72,10.0,1,0
6.8,0.77,1.8,0.066,34.0,0.68,9.9,0,0
6.0,0.2,5.3,0.075,49.0,0.43,9.5,1,0
7.0,0.58,1.9,0.091,34.0,0.48,10.5,0,0
8.6,0.725,6.6,0.117,31.0,1.07,9.3,0,0
8.8,0.52,2.7,0.087,24.0,0.61,9.5,0,0
7.1,0.735,1.9,0.1,15.0,0.64,9.3,0,0
9.1,0.45,2.4,0.08,23.0,0.62,9.5,0,0
6.7,0.24,10.3,0.079,37.0,0.45,8.8,1,0
6.6,0.22,15.4,0.035,62.0,0.4,9.3,1,0
9.2,0.34,1.2,0.026,17.0,0.39,10.8,1,0
7.7,0.69,2.7,0.075,15.0,0.61,9.1,0,0
8.2,0.38,13.6,0.042,58.0,0.54,9.4,1,0
7.7,0.34,11.1,0.039,41.0,0.49,8.6,1,0
8.7,0.765,2.3,0.064,9.0,0.55,9.4,0,0
8.2,0.4,13.7,0.042,59.0,0.52,9.4,1,0
6.6,0.735,7.9,0.122,68.0,0.53,9.9,0,0
6.6,0.3,4.8,0.17,60.0,0.47,9.4,1,0
12.7,0.6,2.3,0.063,6.0,0.57,9.9,0,0
8.4,0.665,2.0,0.112,13.0,0.54,9.1,0,0
9.5,0.37,2.0,0.082,6.0,0.51,9.5,0,0
6.4,0.3,7.5,0.05,55.0,0.49,9.0,1,0
4.8,0.33,6.5,0.028,34.0,0.61,9.9,1,0
6.7,0.31,14.5,0.038,6.0,0.34,12.5,1,0
6.0,0.45,9.7,0.08,11.0,0.48,9.4,1,0
7.7,0.51,2.1,0.087,23.0,0.74,9.2,0,0
6.8,0.32,1.0,0.049,22.0,0.61,10.2,1,0
7.7,0.15,1.3,0.029,10.0,0.39,10.1,1,0
7.6,0.27,2.5,0.059,37.0,0.37,9.8,1,0
7.4,0.55,2.2,0.106,12.0,0.63,9.2,0,0
6.8,0.18,5.4,0.053,34.0,0.43,9.4,1,0
7.7,0.96,2.0,0.047,15.0,0.44,10.9,0,0
6.6,0.56,8.9,0.034,27.0,0.51,9.1,1,0
12.5,0.38,2.6,0.081,31.0,0.73,10.5,0,0
11.0,0.26,2.55,0.085,10.0,0.61,11.8,0,0
8.3,0.615,2.6,0.087,6.0,0.61,9.3,0,0
6.8,0.25,1.6,0.045,39.0,0.58,10.8,1,0
9.2,0.63,2.7,0.097,29.0,0.58,9.6,0,0
